rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,gbm_cw_zero,gbm_cw_mean,gbm_cw_mean_nw,gbm_wcw_zero,gbm_wcw_mean,gbm_wcw_mean_nw,gbm_dm_zero,mean_cw_zero
20,0.6174987680025235,-0.5626544299164962,-0.41439478015579734,0.6215393852097296,-0.5443064435109018,-0.4002135543909204,1.934189826683272,1.8241867537397076,0.005541243364875986,0.005507737999888557,1.830015137811708,0.01661483067087552,-0.012608038539198238,0.07555687461850241,1.4689617063618885,0.23150223008169016,0.2560369813631511,1.4578566044831913,0.2274622854781647,0.2514564869974009,-0.01084246137347819,3.030333498487606
21,-0.03893506139189203,0.012359499030020293,0.013703264428059815,-0.03431695568744695,0.018217830968337873,0.005241274056631964,1.5225621830266902,0.4437706188920862,0.5769827869692408,0.6482573515098008,0.4671414157510287,0.5502475811981492,0.6345029873177394,0.14148599608569318,1.2888543487259168,1.3828946758375515,1.2475104120937182,1.302870012363335,1.408859716464979,1.2485160577318546,0.21317335154739664,-1.2280247847184569
22,-1.4674805032723408,-1.2481827349134516,-1.315488024521186,-1.4265750460726705,-1.2459807555787625,-1.2987144898691727,3.3428903944868837,-1.7677981361891526,-1.2759236300409758,-1.2777408683509888,-1.7212917671402566,-1.1926869527618622,-1.2243736927872724,2.6170431251346105,-0.5784820710148934,-0.3044306138603373,-0.3803696387894614,-0.6344230450434998,-0.3410808454805595,-0.313477758292594,1.4196850998568653,-0.7496334245199209
23,-0.01384724736208452,-0.08907398133583438,-0.10025141003316429,-0.022925415186232197,-0.08535440295088273,-0.098776494402116,2.2899237829952552,0.0245813578449758,-0.12527681863906304,-0.13289385876362264,0.02448310410331745,-0.12861065092669283,-0.11366210996316806,1.4458162281381013,-0.8382655645777263,-1.030048560382087,-1.0369771624070663,-0.829867441847397,-1.0256202319106007,-1.0485278737759038,1.7586581923678741,-0.28479892798828743
24,0.8551088686543786,-0.18584266907222494,-0.1936039977739319,0.8408180703681345,-0.18730412664256765,-0.1876201286232698,1.3485476418815914,1.2871608931989247,-0.7827922745608775,-0.6785518193526946,1.2710721874991133,-0.7920004279219721,-0.6814302970286866,0.20251380349179068,1.4041324652957539,-0.37810630862559497,-0.3896383163844388,1.4028114039860615,-0.37705812981952186,-0.39416339923717253,-0.12677881936104438,3.696953155912926
25,-0.029278363339028685,-0.5929172457421977,-0.6227484051742526,-0.01817223323733561,-0.6046830172611692,-0.5986297464086671,2.450989391455275,0.05498624861336394,-1.187982910475261,-1.4141917217104867,0.05309964660477223,-1.1712212507501196,-1.4304581977814026,1.1133659759042251,1.4812463971738397,-0.8108143839659191,-0.8408013083873432,1.4720583903922027,-0.8054706044538409,-0.9990240232323395,-0.08556395148309875,2.35364520149533
26,0.0159202880674035,-0.10205181699106201,-0.1013584004295737,0.05828961072192711,-0.0884837825392824,-0.1391127740273926,2.3949618943194135,-0.329619567992615,-0.8066281293141961,-0.9175289331567216,-0.28551840336688045,-0.7371770302268649,-0.88044216685068,1.4280846103627052,0.8359286993533598,0.5285375493859568,0.5704123256765664,0.8609136451217685,0.5411750426207449,0.5783877507583486,0.3207618815291469,1.0502928985419302
27,0.9322439226991218,0.06836047383894066,0.07083870546957743,0.9279303200053,0.05105763807086212,0.07185630372223792,1.5283765951164459,1.236672439314735,-0.24354808064003045,-0.24234757351287872,1.2555143070706138,-0.2464555572853212,-0.2330916923151195,0.3624911106753714,0.3516215446540684,-0.1674661901583737,-0.20333406914522345,0.35255438656575483,-0.16022044887767825,-0.1915819361786066,1.6062199180467596,1.8444352896211749
28,-1.706605232556538,-1.5178866477620718,-1.3835596945149236,-1.695365921986112,-1.5278163031794285,-1.3885153752626966,3.489974550364843,-2.32223255373898,-2.056876437703566,-1.8955926347736078,-2.300182523413381,-2.0525303447094707,-1.935602766081746,3.3010213101929113,-1.725598146965508,-1.4280264508506866,-1.4775637409354603,-1.7452889561140996,-1.3989917760555615,-1.47037626407421,2.6775467904591213,-1.2568841212889141
29,0.9676556806476264,1.0323493326349469,1.2595130816640379,0.9588866826334596,1.050685209417064,1.2215768551618909,1.1148584164744673,0.2326740599760742,0.22439334010827675,0.23605342538314777,0.19538245621371067,0.2869550423688971,0.23511694073381825,1.1893694194827666,0.3064692338365116,0.0653504248981315,0.07785297439036201,0.38036500729737716,0.058464046102042484,0.1903610966879319,1.4231058567249952,0.29339199203274374
