rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_dm_zero,gbm_cw_zero,gbm_cw_mean,gbm_cw_mean_nw,gbm_dm_zero,mean_cw_zero
123,1.7183947873044068,0.329627237391729,0.3127653476931737,1.0135634291018636,2.88638601322391,1.5601780029653707,1.6331138604484028,0.0455013318154013,2.291969067473745
124,0.5051861348585424,-1.8168042060501308,-1.8533922932556328,1.9407462934175697,1.853535661422043,-1.8701127304091185,-2.0826486099199015,0.34065709026558577,2.8155774394368014
125,0.7265151943236193,0.40242955415724707,0.45071454843142,1.729218855287325,1.0176557804405315,0.3712835708822817,0.3941347656845755,-0.2447893264351201,1.583799981200538
126,-1.3488150809826815,-1.1044422246308536,-1.1453106668879902,3.294321255392249,1.805530695968769,2.078956561481563,1.8955390854757947,-0.28926747365386923,-1.5570327933339227
127,1.926717367004763,1.2002199069264146,1.2461633257696028,1.2734324646253303,1.4214119364676228,-1.20610515580323,-1.2216111720228495,1.0738153389430867,1.8604495806324073
128,0.351796986049553,-0.5413980262367702,-0.564429039514434,2.1507072648667522,0.8258681376708256,-0.4262464916470514,-0.4505685814500525,0.7266148047568504,1.7378373449574478
129,1.1760658376391049,0.5236678563637388,0.5475018883877835,0.6297190713415795,1.4486630342045053,0.9944383239159841,0.8204170894094044,0.6311887775155713,1.6236991297900767
130,0.8881742675347797,-0.12330540831997597,-0.1314251261129221,1.8675235070729996,1.9245749100285467,0.7245719473493143,0.8077344472787907,-0.11316644079518297,1.8225999808553779
131,-0.6572954583012163,-1.2375083482021438,-1.412133872692478,2.9221762170804357,-0.7061731164236975,-1.7143499834040195,-1.6619324503106927,2.5277543788219785,1.215256262932919
132,-0.3543805683846264,-0.7749105705292058,-0.8571084528294395,2.638773660488881,0.17251711274704437,-0.4367756831534467,-0.5322627347803758,0.8845279183404441,0.9571148472666191
133,0.19104023757700186,-0.7514881755891106,-0.7167700301858214,1.8760826001619086,1.3287050418374087,0.22716945141445907,0.23423716945166895,0.17006493484191665,1.9941663785888393
134,-1.2444556432432612,-1.481272139455751,-1.424871670578093,2.8528530008850255,-0.21005042655687187,-0.5699432951574498,-0.5600217862131911,1.8733344538006511,0.640558746409304
135,1.8701585745710476,0.8789763450839928,0.9847232897572865,1.0583006272594768,2.0119415964919685,0.46771015275960787,0.4678373170411986,-0.22227115387996618,2.7810354419580094
136,0.1323908137978587,0.06315446365920334,0.06195279822524265,2.369822745277876,-0.4820362081022779,-0.5181822888447091,-0.551703784358534,1.7179552840215684,0.0446029641121054
137,-1.3063211699943635,-1.774746785652383,-1.4518977806218607,3.5212708752645407,0.010195111301235514,-0.8169907651656169,-0.7820962495846627,1.7895564258351366,0.12253829524986501
138,1.5636994323094395,0.3014532351831081,0.32427295922016225,0.9973528072881047,2.527485738781163,0.7286881769946904,0.763316412210597,-0.8401513532479232,2.7235387009706025
139,0.18457817751699235,-0.8417599274472902,-0.8188444259488094,2.7730448068533633,0.12275169440947846,-2.738448476968929,-2.8035960507491273,1.955599381096873,0.9667287944995093
140,1.2452207471666397,0.17662846033143798,0.1777498827626155,1.7352213742641445,1.5986876628688282,-0.08463195471313074,-0.10799942746231725,0.04456980676881882,2.1385991178404553
141,1.2784965465037392,0.28893772488039315,0.33195778757298255,3.1553247220026566,1.149536038046895,0.1662585679517808,0.2106925639953632,1.1598843475165703,0.7691125202473772
142,1.4242216414441373,0.8436778210644248,0.8505202829400421,0.7794374811181354,-0.9227429960004879,-1.7440056663275716,-1.6561165815905774,2.8183475412837296,1.2983467509679079
143,1.9111556047057388,1.278804810117172,1.3112936533999997,1.2407357937523404,2.262298817668253,1.1792594329357655,1.2592611833837195,-0.5571315569961494,1.8445923755889937
144,-0.7224946019448923,-0.5170664453051741,-0.4367471048476431,3.2500721211659376,-0.6060195743707878,-0.49054701402637596,-0.4871279187705903,1.7004378332565246,-0.22343168823394444
145,-0.10760458761628196,0.07629400438626951,0.07970836626958404,2.510688202920565,0.36815976497470665,0.789087136955686,0.8430102105826083,0.8734053517519045,-0.35693105999056324
146,0.28782039091137696,-0.19594415679589183,-0.2053750448601606,2.0833859076056775,0.5978374049810409,-0.5976462078074786,-0.620370188191639,1.343187773471909,0.7877234020286553
147,2.4185296799192892,0.6580938301376272,0.6127352909826037,0.4906695226690552,1.8872408137921493,-0.7767398090076221,-0.7926953364962275,0.5244372077735625,2.80424295646546
148,1.5730892911951968,-0.3432281801289719,-0.3315661451181878,2.281234244671009,1.7526840949350293,-0.8692434063569712,-0.8896400792187541,0.9086612349803715,2.0901784416407163
149,1.5529068594324669,1.7912545654816585,1.7566847384798057,1.3858963170796568,0.9532232778866349,1.6689576284655014,1.5876420423777546,0.7921260568444707,-0.8006661639195342
